customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket,risk_flag,risk_catagory,vintage_days,utilization
1818,27,96144,West,Savings,Mortgage,2017-07-16,181330,20,16226,156724,Delinquent,0-30,good,low,3205,1.1570021183737016
1819,56,140087,West,Loan,Personal Loan,2018-04-24,168240,20,2893,86780,Delinquent,0-30,good,low,2923,1.9386955519705
1820,41,140857,South,Loan,Credit Card,2021-06-13,219151,0,5851,337780,Current,Current,good,low,1777,0.648798034223459
1821,43,74080,South,Credit Card,Mortgage,2022-01-20,272801,50,42447,301757,Delinquent,30-60,good,medium,1556,0.904041994054819
1822,56,166639,West,Loan,Mortgage,2021-04-18,99762,10,34151,352798,Delinquent,0-30,good,low,1833,0.2827737118691149
1823,51,69095,South,Savings,Mortgage,2024-06-22,138400,0,8926,349805,Current,Current,good,low,672,0.3956490044453338
1824,48,155258,East,Current,Personal Loan,2019-02-05,775895,35,20794,162750,Delinquent,30-60,good,medium,2636,4.767403993855607
1825,36,169619,East,Credit Card,Credit Card,2018-05-10,619914,0,23374,193294,Current,Current,good,low,2907,3.2071042039587363
1826,45,81684,North,Loan,Credit Card,2022-03-11,256369,0,1844,109509,Current,Current,good,low,1506,2.341076989105918
1827,56,67955,West,Savings,Mortgage,2020-09-12,717073,0,47546,130209,Current,Current,good,low,2051,5.507092443686688
1828,29,59943,West,Savings,Mortgage,2021-11-20,63734,20,35288,269485,Delinquent,0-30,good,low,1617,0.2365029593483867
1829,23,100001,South,Savings,Mortgage,2021-07-20,778673,10,48091,168961,Delinquent,0-30,good,low,1740,4.608596066547902
1830,30,123109,South,Current,Auto Loan,2018-08-04,370356,10,43280,273833,Delinquent,0-30,good,low,2821,1.3524885605460262
1831,56,44343,North,Credit Card,Mortgage,2020-01-30,441357,10,39753,434730,Delinquent,0-30,good,low,2277,1.0152439445172865
1832,29,175714,East,Savings,Personal Loan,2023-09-29,54704,0,29486,254893,Current,Current,good,low,939,0.2146155445618357
1833,21,108743,North,Current,Personal Loan,2023-01-26,269371,10,14399,274674,Delinquent,0-30,good,low,1185,0.9806934766304783
1834,21,198640,South,Savings,Personal Loan,2023-02-23,532504,0,25119,53924,Current,Current,good,low,1157,9.875083450782585
1835,29,157409,West,Loan,Mortgage,2025-03-04,76665,20,15246,388743,Delinquent,0-30,good,low,417,0.1972125543096596
1836,47,39628,East,Loan,Mortgage,2021-10-23,38320,0,38418,71554,Current,Current,good,low,1645,0.5355395924756128
1837,51,90042,North,Credit Card,Personal Loan,2018-11-11,350402,0,19295,352713,Current,Current,good,low,2722,0.993447930753899
1838,23,190754,East,Current,Credit Card,2017-12-13,263824,20,1945,356673,Delinquent,0-30,good,low,3055,0.7396803234335091
1839,63,81500,South,Loan,Auto Loan,2019-07-10,539189,10,24510,174958,Delinquent,0-30,good,low,2481,3.0818196367128112
1840,39,193708,South,Current,Personal Loan,2022-07-02,786272,0,31010,301644,Current,Current,good,low,1393,2.606622376045935
1841,53,61227,South,Current,Auto Loan,2021-06-11,147710,10,39069,56811,Delinquent,0-30,good,low,1779,2.6000246431148897
1842,26,109776,West,Current,Credit Card,2022-06-08,711312,20,34169,427860,Delinquent,0-30,good,low,1417,1.6624877296311875
1843,46,71424,West,Savings,Personal Loan,2024-06-22,740555,10,4573,310266,Delinquent,0-30,good,low,672,2.3868390348926405
1844,63,188264,West,Loan,Auto Loan,2021-04-30,548245,10,8463,296604,Delinquent,0-30,good,low,1821,1.8484073040147808
1845,44,146101,East,Current,Personal Loan,2020-03-28,662115,0,3562,484986,Current,Current,good,low,2219,1.365224975566305
1846,40,196946,South,Loan,Credit Card,2018-04-07,745499,50,1338,129669,Delinquent,30-60,good,medium,2940,5.749246157524158
1847,62,72398,West,Credit Card,Mortgage,2019-04-06,722280,0,20205,371431,Current,Current,good,low,2576,1.9445872853908264
1848,33,58848,West,Current,Credit Card,2019-07-25,101430,10,49728,311383,Delinquent,0-30,good,low,2466,0.325740326222048
1849,38,99215,North,Current,Personal Loan,2021-05-07,672327,35,37826,235602,Delinquent,30-60,good,medium,1814,2.8536557414622967
1850,49,162503,North,Current,Personal Loan,2017-10-10,101467,50,48632,129496,Delinquent,30-60,good,medium,3119,0.7835531599431642
1851,49,52983,East,Current,Auto Loan,2022-11-19,228081,0,12838,474508,Current,Current,good,low,1253,0.4806683975823379
1852,61,171002,East,Credit Card,Personal Loan,2025-02-19,391716,35,47420,497289,Delinquent,30-60,good,medium,430,0.7877029252607639
1853,36,126332,West,Current,Auto Loan,2018-11-07,211697,20,10755,235021,Delinquent,0-30,good,low,2726,0.9007578046217146
1854,24,27844,East,Current,Credit Card,2024-03-22,444650,20,32403,227628,Delinquent,0-30,good,low,764,1.953406435060713
1855,64,175771,West,Loan,Auto Loan,2024-01-30,202554,0,25964,215748,Current,Current,good,low,816,0.9388453195394628
1856,50,181531,South,Loan,Credit Card,2017-06-14,695142,0,38844,417256,Current,Current,good,low,3237,1.6659844316199168
1857,31,168062,South,Current,Auto Loan,2024-01-18,110551,0,37818,410142,Current,Current,good,low,828,0.2695432313686479
1858,21,62169,North,Savings,Auto Loan,2024-11-10,422880,0,20293,453299,Current,Current,good,low,531,0.9328941824270516
1859,48,92865,East,Current,Mortgage,2017-02-03,409234,10,40296,24019,Delinquent,0-30,good,low,3368,17.037928306757152
1860,28,38772,West,Credit Card,Auto Loan,2019-02-11,573940,0,30056,180602,Current,Current,good,low,2630,3.1779271547380428
1861,30,109452,South,Savings,Mortgage,2024-12-25,207098,0,9296,286689,Current,Current,good,low,486,0.7223786053877198
1862,26,56476,South,Current,Auto Loan,2023-09-27,382753,0,5678,214275,Current,Current,good,low,941,1.786269980165675
1863,59,71539,South,Credit Card,Personal Loan,2018-01-04,514186,50,48769,477366,Delinquent,30-60,good,medium,3033,1.0771315929496446
1864,48,90732,West,Credit Card,Auto Loan,2024-09-30,684071,70,19414,265093,Charged-off,60-90,bad,High,572,2.5804943925339408
1865,58,180012,West,Current,Auto Loan,2017-05-19,199869,0,9618,58442,Current,Current,good,low,3263,3.419954827007974
1866,35,167430,North,Loan,Credit Card,2019-12-13,178175,0,20552,157203,Current,Current,good,low,2325,1.1334071232737288
1867,64,79108,West,Savings,Mortgage,2018-04-21,588226,10,21405,223238,Delinquent,0-30,good,low,2926,2.6349725405172952
1868,46,109622,South,Savings,Mortgage,2024-11-28,527191,0,5444,235494,Current,Current,good,low,513,2.2386600083229298
1869,59,120524,North,Credit Card,Personal Loan,2024-07-16,629460,10,22631,454130,Delinquent,0-30,good,low,648,1.3860788760927487
1870,25,74085,East,Current,Credit Card,2020-11-12,87956,10,16646,254419,Delinquent,0-30,good,low,1990,0.3457131739374811
1871,23,78076,South,Current,Credit Card,2018-06-19,727608,70,42212,425891,Charged-off,60-90,bad,High,2867,1.7084371353233574
1872,60,149922,South,Credit Card,Auto Loan,2022-12-17,556257,0,48362,350274,Current,Current,good,low,1225,1.588062488223505
1873,33,30267,North,Current,Credit Card,2019-01-15,41217,120,1576,464886,Charged-off,90+,bad,High,2657,0.088660445786709
1874,38,162369,West,Loan,Credit Card,2021-01-04,436429,0,28787,63333,Current,Current,good,low,1937,6.891020479055153
1875,49,160841,North,Current,Auto Loan,2023-12-30,83946,70,5130,344180,Charged-off,60-90,bad,High,847,0.2439014469173107
1876,44,149290,North,Credit Card,Personal Loan,2022-06-03,613729,50,40536,415659,Delinquent,30-60,good,medium,1422,1.4765204169764157
1877,38,193664,West,Savings,Mortgage,2020-09-09,582647,0,17990,44634,Current,Current,good,low,2054,13.05388269032576
1878,37,43880,South,Credit Card,Auto Loan,2019-06-20,394267,0,12677,235910,Current,Current,good,low,2501,1.6712602263575091
1879,60,143373,West,Credit Card,Personal Loan,2023-12-05,26236,120,2088,484209,Charged-off,90+,bad,High,872,0.0541832142731754
1880,52,188243,South,Current,Mortgage,2020-01-20,428436,20,11124,399749,Delinquent,0-30,good,low,2287,1.071762530988195
1881,56,145959,East,Credit Card,Credit Card,2022-07-19,719688,20,24848,265670,Delinquent,0-30,good,low,1376,2.708954718259495
1882,26,74439,West,Credit Card,Personal Loan,2017-08-31,635604,20,24655,464506,Delinquent,0-30,good,low,3159,1.3683440041678687
1883,42,47208,South,Loan,Personal Loan,2017-05-12,30792,120,27623,155324,Charged-off,90+,bad,High,3270,0.1982436712935541
1884,36,178277,North,Savings,Auto Loan,2017-05-13,293639,0,7218,452766,Current,Current,good,low,3269,0.6485447228811351
1885,57,42243,West,Loan,Mortgage,2018-06-29,273238,20,29112,120799,Delinquent,0-30,good,low,2857,2.26192269803558
1886,30,128348,West,Loan,Credit Card,2021-08-24,98608,35,17855,123753,Delinquent,30-60,good,medium,1705,0.7968130065533765
1887,62,82065,East,Credit Card,Auto Loan,2017-05-03,749751,0,17803,442301,Current,Current,good,low,3279,1.6951148652162216
1888,48,90090,North,Credit Card,Mortgage,2021-01-13,397851,120,5241,419977,Charged-off,90+,bad,High,1928,0.9473161625517588
1889,63,140548,South,Loan,Mortgage,2019-07-12,704637,0,5370,35830,Current,Current,good,low,2479,19.66611777839799
1890,28,102764,North,Savings,Auto Loan,2018-04-12,657798,0,33707,405956,Current,Current,good,low,2935,1.620367724580989
1891,47,121972,West,Savings,Personal Loan,2019-09-13,576971,95,36779,461024,Charged-off,90+,bad,High,2416,1.2514988373707223
1892,57,183123,West,Loan,Personal Loan,2023-08-21,294399,50,14306,271731,Delinquent,30-60,good,medium,978,1.0834207359484196
1893,62,39271,North,Credit Card,Credit Card,2023-05-14,658506,0,8565,458516,Current,Current,good,low,1077,1.4361679854138132
1894,63,186611,West,Savings,Mortgage,2019-11-05,531023,0,39994,207519,Current,Current,good,low,2363,2.558912677875279
1895,45,156945,North,Savings,Auto Loan,2017-08-08,340141,0,30882,109013,Current,Current,good,low,3182,3.120187500573326
1896,62,147392,West,Credit Card,Personal Loan,2017-10-31,107252,0,35403,452726,Current,Current,good,low,3098,0.2369026740235816
1897,47,36375,East,Current,Mortgage,2024-12-21,390808,0,2901,394775,Current,Current,good,low,490,0.9899512380469888
1898,38,124213,East,Savings,Mortgage,2018-02-11,544573,0,46514,373978,Current,Current,good,low,2995,1.456163196765585
1899,23,65025,West,Current,Auto Loan,2023-04-23,418634,120,43257,409497,Charged-off,90+,bad,High,1098,1.0223127397758711
1900,54,113617,North,Current,Auto Loan,2019-11-11,317178,0,34018,211482,Current,Current,good,low,2357,1.499787215933271
1901,33,38577,North,Savings,Credit Card,2018-07-25,435765,0,22383,240940,Current,Current,good,low,2831,1.808603801776376
1902,51,99989,North,Current,Personal Loan,2019-07-29,387143,0,31446,283168,Current,Current,good,low,2462,1.367184851395638
1903,34,140547,East,Loan,Mortgage,2022-01-10,52442,35,10830,64064,Delinquent,30-60,good,medium,1566,0.8185876623376623
1904,55,144124,South,Savings,Mortgage,2018-01-26,526038,70,36216,460969,Charged-off,60-90,bad,High,3011,1.141156997542134
1905,49,145451,South,Loan,Mortgage,2017-12-26,132452,0,21313,214035,Current,Current,good,low,3042,0.6188333683743313
1906,35,75580,West,Loan,Credit Card,2019-07-03,378502,70,26211,113401,Charged-off,60-90,bad,High,2488,3.3377307078420824
1907,50,127520,North,Savings,Auto Loan,2021-06-10,318080,35,40746,450529,Delinquent,30-60,good,medium,1780,0.7060144851940718
1908,33,146043,South,Credit Card,Credit Card,2024-05-21,490813,0,27218,250911,Current,Current,good,low,704,1.9561238845646465
1909,64,199914,North,Loan,Personal Loan,2018-03-20,165616,20,28458,451917,Delinquent,0-30,good,low,2958,0.3664743747192515
1910,32,68513,South,Savings,Credit Card,2024-02-23,125819,20,20191,107293,Delinquent,0-30,good,low,792,1.1726673687938636
1911,42,184457,South,Credit Card,Personal Loan,2022-10-26,190844,0,29158,133845,Current,Current,good,low,1277,1.4258582688931227
1912,26,95267,West,Current,Auto Loan,2019-03-01,211080,20,3375,20454,Delinquent,0-30,good,low,2612,10.319741859782928
1913,27,161317,West,Credit Card,Auto Loan,2020-04-01,590434,95,13751,355322,Charged-off,90+,bad,High,2215,1.6616871457438604
1914,50,58163,West,Loan,Personal Loan,2023-10-16,636305,0,25167,126489,Current,Current,good,low,922,5.030516487599712
1915,52,152854,South,Savings,Personal Loan,2023-07-27,338232,95,2352,292790,Charged-off,90+,bad,High,1003,1.1552033880938557
1916,58,106032,East,Current,Personal Loan,2019-03-25,157881,120,24981,108555,Charged-off,90+,bad,High,2588,1.4543871770070471
1917,21,78878,South,Loan,Personal Loan,2023-02-23,185366,0,3564,53270,Current,Current,good,low,1157,3.4797446968274826
1918,56,159893,North,Savings,Credit Card,2019-06-01,270162,0,23438,78967,Current,Current,good,low,2520,3.42120126128636
1919,47,71166,West,Current,Personal Loan,2021-10-02,48310,0,41452,210120,Current,Current,good,low,1666,0.2299162383399962
1920,59,179756,South,Current,Auto Loan,2020-04-13,165816,20,7528,211998,Delinquent,0-30,good,low,2203,0.782158322248323
1921,64,159155,South,Loan,Auto Loan,2021-11-02,23577,0,17483,459801,Current,Current,good,low,1635,0.0512765304990637
1922,32,82909,North,Current,Credit Card,2019-12-19,319829,120,44197,240687,Charged-off,90+,bad,High,2319,1.3288170944006117
1923,59,153900,West,Credit Card,Personal Loan,2021-09-24,142419,20,8750,200800,Delinquent,0-30,good,low,1674,0.7092579681274901
1924,26,97194,South,Credit Card,Personal Loan,2021-02-27,20828,20,34129,237857,Delinquent,0-30,good,low,1883,0.0875652177568875
1925,59,96673,West,Loan,Mortgage,2019-01-10,202654,0,7930,132850,Current,Current,good,low,2662,1.525434700790365
1926,44,187347,East,Loan,Auto Loan,2023-11-01,230880,0,24496,186422,Current,Current,good,low,906,1.2384804368583109
1927,24,161908,South,Savings,Auto Loan,2019-11-23,29999,0,36033,197034,Current,Current,good,low,2345,0.1522529106651644
1928,24,28251,East,Loan,Mortgage,2022-12-27,560811,70,21876,364393,Charged-off,60-90,bad,High,1215,1.5390279176603283
1929,60,185329,South,Savings,Personal Loan,2024-07-30,210012,35,12425,156239,Delinquent,30-60,good,medium,634,1.3441714296686489
1930,24,34278,North,Current,Credit Card,2019-04-13,623390,0,26567,182174,Current,Current,good,low,2569,3.421948247280073
1931,37,90909,East,Loan,Credit Card,2022-12-04,118873,50,42931,464322,Delinquent,30-60,good,medium,1238,0.2560141453560244
1932,42,85903,East,Current,Credit Card,2018-12-30,671448,50,1010,325451,Delinquent,30-60,good,medium,2673,2.0631308553361336
1933,47,163221,East,Current,Auto Loan,2020-06-24,258433,50,23228,203986,Delinquent,30-60,good,medium,2131,1.2669153765454493
1934,29,50598,East,Loan,Credit Card,2023-03-08,631140,0,4413,88099,Current,Current,good,low,1144,7.163985970328834
1935,45,124608,West,Credit Card,Mortgage,2022-04-01,627860,10,35814,259206,Delinquent,0-30,good,low,1485,2.422243312269006
1936,56,52351,East,Savings,Auto Loan,2023-09-25,449249,20,7746,150535,Delinquent,0-30,good,low,943,2.9843491546816354
1937,62,47621,South,Credit Card,Auto Loan,2023-08-01,577281,95,32785,394713,Charged-off,90+,bad,High,998,1.4625335370256365
1938,58,127275,South,Credit Card,Mortgage,2018-04-18,433408,95,17247,241964,Charged-off,90+,bad,High,2929,1.7912086095452215
1939,58,137640,East,Credit Card,Personal Loan,2017-05-21,234935,0,23033,492387,Current,Current,good,low,3261,0.4771348553069029
1940,49,169540,West,Credit Card,Credit Card,2018-09-08,500623,0,22830,450266,Current,Current,good,low,2786,1.1118383355616457
1941,24,112663,West,Loan,Personal Loan,2022-09-17,616433,120,22842,52073,Charged-off,90+,bad,High,1316,11.837862231866804
1942,38,156002,North,Loan,Auto Loan,2024-04-06,540728,95,34500,496263,Charged-off,90+,bad,High,749,1.089599667918019
1943,35,117340,South,Credit Card,Auto Loan,2019-04-03,6280,20,14283,218982,Delinquent,0-30,good,low,2579,0.0286781561954863
1944,47,163391,East,Savings,Personal Loan,2018-11-23,73110,50,35653,73838,Delinquent,30-60,good,medium,2710,0.9901405780221566
1945,55,52466,East,Savings,Auto Loan,2017-10-15,739448,0,18533,68479,Current,Current,good,low,3114,10.79817170227369
1946,31,65976,West,Loan,Credit Card,2019-09-16,734149,10,10582,424270,Delinquent,0-30,good,low,2413,1.7303815966247909
1947,56,112965,South,Credit Card,Auto Loan,2020-02-26,482677,0,27722,399072,Current,Current,good,low,2250,1.2094985366049231
1948,28,50296,North,Credit Card,Personal Loan,2020-05-17,42223,0,2825,335359,Current,Current,good,low,2169,0.1259038821084271
1949,48,176792,North,Current,Credit Card,2021-06-14,160929,0,14000,38139,Current,Current,good,low,1776,4.21953905451113
1950,58,32150,South,Savings,Mortgage,2025-02-03,284022,0,26569,428763,Current,Current,good,low,446,0.6624218974118569
1951,21,80994,North,Loan,Mortgage,2022-06-10,523746,10,20731,139587,Delinquent,0-30,good,low,1415,3.752111586322509
1952,48,167894,West,Savings,Credit Card,2019-01-30,311114,120,29228,415265,Charged-off,90+,bad,High,2642,0.7491938882400395
1953,25,140906,South,Savings,Credit Card,2021-07-17,399605,10,27918,480125,Delinquent,0-30,good,low,1743,0.8322936735225201
1954,33,132128,West,Savings,Mortgage,2025-03-09,362190,0,4039,156711,Current,Current,good,low,412,2.3111970442406724
1955,64,153038,North,Savings,Mortgage,2023-10-28,230368,0,10418,142066,Current,Current,good,low,910,1.6215561781143977
1956,25,80181,South,Credit Card,Credit Card,2022-08-02,125871,35,46240,40542,Delinquent,30-60,good,medium,1362,3.104706230575699
1957,38,101518,West,Credit Card,Credit Card,2023-02-17,759191,35,4497,21531,Delinquent,30-60,good,medium,1163,35.260368770609816
1958,53,178579,South,Credit Card,Mortgage,2018-08-24,41109,0,48415,148335,Current,Current,good,low,2801,0.2771362119526747
1959,22,139561,South,Credit Card,Personal Loan,2019-08-12,636138,0,44515,403521,Current,Current,good,low,2448,1.5764681392046511
1960,43,85831,West,Loan,Auto Loan,2022-10-10,282239,50,11333,183282,Delinquent,30-60,good,medium,1293,1.5399166312021912
1961,23,68871,East,Loan,Mortgage,2023-05-13,74502,95,11996,39269,Charged-off,90+,bad,High,1078,1.897221727062059
1962,37,33992,North,Current,Mortgage,2019-07-23,319466,10,13895,354444,Delinquent,0-30,good,low,2468,0.9013158637189512
